id,index_name,symbol,isin,company_name,effective_from,effective_to,is_current,created_at,Vlookup,
3516,NIFTY 200,LENSKART,,Lenskart Solutions Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3517,NIFTY 200,RADICO,,Radico Khaitan Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3518,NIFTY 200,VOLTAS,,Voltas Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3519,NIFTY 200,VMM,,Vishal Mega Mart Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3520,NIFTY 200,MFSL,,Max Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3521,NIFTY 200,KPITTECH,,KPIT Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3522,NIFTY 200,NHPC,,NHPC Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3523,NIFTY 200,MARICO,,Marico Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3524,NIFTY 200,BDL,,Bharat Dynamics Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3525,NIFTY 200,ALKEM,,Alkem Laboratories Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3526,NIFTY 200,IOC,,Indian Oil Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3527,NIFTY 200,UPL,,UPL Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3528,NIFTY 200,GMRAIRPORT,,GMR AIRPORTS LIMITED,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3529,NIFTY 200,INDHOTEL,,The Indian Hotels Company Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3530,NIFTY 200,DABUR,,Dabur India Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3531,NIFTY 200,IDFCFIRSTB,,IDFC First Bank Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3532,NIFTY 200,PAYTM,,One 97 Communications Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3533,NIFTY 200,MRF,,MRF Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3534,NIFTY 200,HYUNDAI,,Hyundai Motor India Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3535,NIFTY 200,BOSCHLTD,,Bosch Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3536,NIFTY 200,PREMIERENE,,Premier Energies Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3537,NIFTY 200,LTF,,L&T Finance Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3538,NIFTY 200,SUPREMEIND,,Supreme Industries Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3539,NIFTY 200,COLPAL,,Colgate Palmolive (India) Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3540,NIFTY 200,BLUESTARCO,,Blue Star Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3541,NIFTY 200,MANKIND,,Mankind Pharma Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3542,NIFTY 200,BIOCON,,Biocon Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3543,NIFTY 200,PIDILITIND,,Pidilite Industries Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3544,NIFTY 200,ASTRAL,,Astral Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3545,NIFTY 200,OBEROIRLTY,,Oberoi Realty Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3546,NIFTY 200,TATACOMM,,Tata Communications Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3547,NIFTY 200,MOTILALOFS,,Motilal Oswal Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3548,NIFTY 200,SRF,,SRF Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3549,NIFTY 200,LICHSGFIN,,LIC Housing Finance Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3550,NIFTY 200,COROMANDEL,,Coromandel International Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3551,NIFTY 200,SBICARD,,SBI Cards and Payment Services Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3552,NIFTY 200,PATANJALI,,Patanjali Foods Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3553,NIFTY 200,GLENMARK,,Glenmark Pharmaceuticals Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3554,NIFTY 200,PIIND,,PI Industries Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3555,NIFTY 200,AMBUJACEM,,Ambuja Cements Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3556,NIFTY 200,PRESTIGE,,Prestige Estates Projects Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3557,NIFTY 200,CONCOR,,Container Corporation of India Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3558,NIFTY 200,HUDCO,,Housing & Urban Development Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3559,NIFTY 200,M&MFIN,,Mahindra & Mahindra Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3560,NIFTY 200,APLAPOLLO,,APL Apollo Tubes Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3561,NIFTY 200,TATACAP,,Tata Capital Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3562,NIFTY 200,IRCTC,,Indian Railway Catering And Tourism Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3563,NIFTY 200,SHREECEM,,SHREE CEMENT LIMITED,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3564,NIFTY 200,PHOENIXLTD,,The Phoenix Mills Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3565,NIFTY 200,ZYDUSLIFE,,Zydus Lifesciences Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
3566,NIFTY 200,BAJAJHLDNG,,Bajaj Holdings & Investment Limited,22-04-2026,,TRUE,2026-04-22T11:15:12.5042,,
2767,NIFTY 50,HCLTECH,,HCL Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2768,NIFTY 50,INFY,,Infosys Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2769,NIFTY 50,HDFCBANK,,HDFC Bank Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2770,NIFTY 50,ICICIBANK,,ICICI Bank Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2771,NIFTY 50,TECHM,,Tech Mahindra Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2772,NIFTY 50,SBIN,,State Bank of India,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2773,NIFTY 50,TCS,,Tata Consultancy Services Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2774,NIFTY 50,HINDUNILVR,,Hindustan Unilever Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2775,NIFTY 50,RELIANCE,,Reliance Industries Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2776,NIFTY 50,ETERNAL,,ETERNAL LIMITED,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2777,NIFTY 50,TRENT,,Trent Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2778,NIFTY 50,NESTLEIND,,Nestle India Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2779,NIFTY 50,BHARTIARTL,,Bharti Airtel Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2780,NIFTY 50,M&M,,Mahindra & Mahindra Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2781,NIFTY 50,JIOFIN,,Jio Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2782,NIFTY 50,LT,,Larsen & Toubro Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2783,NIFTY 50,ADANIENT,,Adani Enterprises Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2784,NIFTY 50,SBILIFE,,SBI Life Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2785,NIFTY 50,ITC,,ITC Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2786,NIFTY 50,NTPC,,NTPC Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2787,NIFTY 50,MARUTI,,Maruti Suzuki India Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2788,NIFTY 50,AXISBANK,,Axis Bank Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2789,NIFTY 50,KOTAKBANK,,Kotak Mahindra Bank Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2790,NIFTY 50,TMPV,,Tata Motors Passenger Vehicles Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2791,NIFTY 50,BAJFINANCE,,Bajaj Finance Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2792,NIFTY 50,BEL,,Bharat Electronics Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2793,NIFTY 50,INDIGO,,InterGlobe Aviation Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2794,NIFTY 50,TATACONSUM,,TATA CONSUMER PRODUCTS LIMITED,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2795,NIFTY 50,APOLLOHOSP,,Apollo Hospitals Enterprise Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2796,NIFTY 50,HINDALCO,,Hindalco Industries Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2797,NIFTY 50,SHRIRAMFIN,,Shriram Finance Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2798,NIFTY 50,WIPRO,,Wipro Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2799,NIFTY 50,TATASTEEL,,Tata Steel Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2800,NIFTY 50,ULTRACEMCO,,UltraTech Cement Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2801,NIFTY 50,JSWSTEEL,,JSW Steel Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2802,NIFTY 50,SUNPHARMA,,Sun Pharmaceutical Industries Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2803,NIFTY 50,EICHERMOT,,Eicher Motors Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2804,NIFTY 50,COALINDIA,,Coal India Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2805,NIFTY 50,ADANIPORTS,,Adani Ports and Special Economic Zone Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2806,NIFTY 50,BAJAJ-AUTO,,Bajaj Auto Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2807,NIFTY 50,ASIANPAINT,,Asian Paints Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2808,NIFTY 50,TITAN,,Titan Company Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2809,NIFTY 50,GRASIM,,Grasim Industries Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2810,NIFTY 50,HDFCLIFE,,HDFC Life Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2811,NIFTY 50,POWERGRID,,Power Grid Corporation of India Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2812,NIFTY 50,ONGC,,Oil & Natural Gas Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2813,NIFTY 50,DRREDDY,,Dr. Reddy's Laboratories Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2814,NIFTY 50,CIPLA,,Cipla Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2815,NIFTY 50,MAXHEALTH,,Max Healthcare Institute Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2816,NIFTY 50,BAJAJFINSV,,Bajaj Finserv Limited,22-04-2026,,TRUE,2026-04-22T11:14:59.447801,,
2267,NIFTY 500,HCLTECH,,HCL Technologies Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HCLTECH,HCLTECH
2268,NIFTY 500,ARE&M,,Amara Raja Energy & Mobility Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ARE&M,ARE&M
2269,NIFTY 500,GROWW,,Billionbrains Garage Ventures Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,GROWW,#N/A
2270,NIFTY 500,INFY,,Infosys Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,INFY,INFY
2271,NIFTY 500,ADANIPOWER,,Adani Power Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ADANIPOWER,ADANIPOWER
2272,NIFTY 500,HDFCBANK,,HDFC Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HDFCBANK,HDFCBANK
2273,NIFTY 500,ICICIBANK,,ICICI Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ICICIBANK,ICICIBANK
2274,NIFTY 500,TECHM,,Tech Mahindra Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TECHM,TECHM
2275,NIFTY 500,SBIN,,State Bank of India,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SBIN,SBIN
2276,NIFTY 500,TCS,,Tata Consultancy Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TCS,TCS
2277,NIFTY 500,HINDUNILVR,,Hindustan Unilever Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HINDUNILVR,HINDUNILVR
2278,NIFTY 500,ABB,,ABB India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ABB,ABB
2279,NIFTY 500,RELIANCE,,Reliance Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,RELIANCE,RELIANCE
2280,NIFTY 500,ETERNAL,,ETERNAL LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ETERNAL,ETERNAL
2281,NIFTY 500,TRENT,,Trent Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TRENT,TRENT
2282,NIFTY 500,NETWEB,,Netweb Technologies India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,NETWEB,NETWEB
2283,NIFTY 500,PERSISTENT,,Persistent Systems Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,PERSISTENT,PERSISTENT
2284,NIFTY 500,DATAPATTNS,,Data Patterns (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,DATAPATTNS,DATAPATTNS
2285,NIFTY 500,NESTLEIND,,Nestle India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,NESTLEIND,NESTLEIND
2286,NIFTY 500,VEDL,,Vedanta Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,VEDL,VEDL
2287,NIFTY 500,BHARTIARTL,,Bharti Airtel Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BHARTIARTL,BHARTIARTL
2288,NIFTY 500,ITI,,ITI Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ITI,ITI
2289,NIFTY 500,IREDA,,Indian Renewable Energy Development Agency Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,IREDA,IREDA
2290,NIFTY 500,M&M,,Mahindra & Mahindra Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,M&M,M&M
2291,NIFTY 500,JIOFIN,,Jio Financial Services Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,JIOFIN,JIOFIN
2292,NIFTY 500,LT,,Larsen & Toubro Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,LT,LT
2293,NIFTY 500,ADANIENSOL,,Adani Energy Solutions Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ADANIENSOL,ADANIENSOL
2294,NIFTY 500,KAYNES,,Kaynes Technology India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,KAYNES,KAYNES
2295,NIFTY 500,TARIL,,Transformers And Rectifiers (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TARIL,TARIL
2296,NIFTY 500,MCX,,Multi Commodity Exchange of India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MCX,MCX
2297,NIFTY 500,TATAELXSI,,Tata Elxsi Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TATAELXSI,TATAELXSI
2298,NIFTY 500,SUZLON,,Suzlon Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SUZLON,SUZLON
2299,NIFTY 500,ADANIENT,,Adani Enterprises Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ADANIENT,ADANIENT
2300,NIFTY 500,COFORGE,,Coforge Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,COFORGE,COFORGE
2301,NIFTY 500,SBILIFE,,SBI Life Insurance Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SBILIFE,SBILIFE
2302,NIFTY 500,ITC,,ITC Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ITC,ITC
2303,NIFTY 500,NTPC,,NTPC Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,NTPC,NTPC
2304,NIFTY 500,HAVELLS,,Havells India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HAVELLS,HAVELLS
2305,NIFTY 500,360ONE,,360 ONE WAM LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,360ONE,360ONE
2306,NIFTY 500,BSE,,BSE Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BSE,BSE
2307,NIFTY 500,URBANCO,,Urban Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,URBANCO,#N/A
2308,NIFTY 500,VBL,,Varun Beverages Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,VBL,VBL
2309,NIFTY 500,ADANIGREEN,,Adani Green Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ADANIGREEN,ADANIGREEN
2310,NIFTY 500,GRSE,,Garden Reach Shipbuilders & Engineers Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,GRSE,GRSE
2311,NIFTY 500,MARUTI,,Maruti Suzuki India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MARUTI,MARUTI
2312,NIFTY 500,MOTHERSON,,Samvardhana Motherson International Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MOTHERSON,MOTHERSON
2313,NIFTY 500,EXIDEIND,,Exide Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,EXIDEIND,EXIDEIND
2314,NIFTY 500,AXISBANK,,Axis Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,AXISBANK,AXISBANK
2315,NIFTY 500,KOTAKBANK,,Kotak Mahindra Bank Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,KOTAKBANK,KOTAKBANK
2316,NIFTY 500,NATIONALUM,,National Aluminium Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,NATIONALUM,NATIONALUM
2317,NIFTY 500,TMPV,,Tata Motors Passenger Vehicles Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TMPV,#N/A
2318,NIFTY 500,BAJFINANCE,,Bajaj Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BAJFINANCE,BAJFINANCE
2319,NIFTY 500,DIXON,,Dixon Technologies (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,DIXON,DIXON
2320,NIFTY 500,BHEL,,Bharat Heavy Electricals Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BHEL,BHEL
2321,NIFTY 500,BEL,,Bharat Electronics Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BEL,BEL
2322,NIFTY 500,MAZDOCK,,Mazagon Dock Shipbuilders Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MAZDOCK,MAZDOCK
2323,NIFTY 500,INDIGO,,InterGlobe Aviation Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,INDIGO,INDIGO
2324,NIFTY 500,TATACONSUM,,TATA CONSUMER PRODUCTS LIMITED,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TATACONSUM,TATACONSUM
2325,NIFTY 500,HFCL,,HFCL Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HFCL,HFCL
2326,NIFTY 500,ATHERENERG,,Ather Energy Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ATHERENERG,#N/A
2327,NIFTY 500,APOLLOHOSP,,Apollo Hospitals Enterprise Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,APOLLOHOSP,APOLLOHOSP
2328,NIFTY 500,HINDALCO,,Hindalco Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HINDALCO,HINDALCO
2329,NIFTY 500,SHRIRAMFIN,,Shriram Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SHRIRAMFIN,SHRIRAMFIN
2330,NIFTY 500,WAAREEENER,,Waaree Energies Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,WAAREEENER,WAAREEENER
2331,NIFTY 500,JPPOWER,,Jaiprakash Power Ventures Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,JPPOWER,JPPOWER
2332,NIFTY 500,WELCORP,,Welspun Corp Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,WELCORP,WELCORP
2333,NIFTY 500,WIPRO,,Wipro Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,WIPRO,WIPRO
2334,NIFTY 500,TATASTEEL,,Tata Steel Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TATASTEEL,TATASTEEL
2335,NIFTY 500,CDSL,,Central Depository Services (India) Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,CDSL,CDSL
2336,NIFTY 500,OLAELEC,,Ola Electric Mobility Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,OLAELEC,OLAELEC
2337,NIFTY 500,HINDZINC,,Hindustan Zinc Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HINDZINC,HINDZINC
2338,NIFTY 500,MAHABANK,,Bank of Maharashtra,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MAHABANK,MAHABANK
2339,NIFTY 500,UNIONBANK,,Union Bank of India,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,UNIONBANK,UNIONBANK
2340,NIFTY 500,BEML,,BEML Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BEML,BEML
2341,NIFTY 500,CGPOWER,,CG Power and Industrial Solutions Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,CGPOWER,CGPOWER
2342,NIFTY 500,PNBHOUSING,,PNB Housing Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,PNBHOUSING,PNBHOUSING
2343,NIFTY 500,RPOWER,,Reliance Power Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,RPOWER,RPOWER
2344,NIFTY 500,ULTRACEMCO,,UltraTech Cement Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ULTRACEMCO,ULTRACEMCO
2345,NIFTY 500,ANGELONE,,Angel One Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ANGELONE,ANGELONE
2346,NIFTY 500,POLYCAB,,Polycab India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,POLYCAB,POLYCAB
2347,NIFTY 500,CHENNPETRO,,Chennai Petroleum Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,CHENNPETRO,CHENNPETRO
2348,NIFTY 500,JSWSTEEL,,JSW Steel Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,JSWSTEEL,JSWSTEEL
2349,NIFTY 500,SUNPHARMA,,Sun Pharmaceutical Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SUNPHARMA,SUNPHARMA
2350,NIFTY 500,SAIL,,Steel Authority of India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SAIL,SAIL
2351,NIFTY 500,EICHERMOT,,Eicher Motors Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,EICHERMOT,EICHERMOT
2352,NIFTY 500,ASHOKLEY,,Ashok Leyland Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,ASHOKLEY,ASHOKLEY
2353,NIFTY 500,OFSS,,Oracle Financial Services Software Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,OFSS,OFSS
2354,NIFTY 500,TATAINVEST,,Tata Investment Corporation Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TATAINVEST,TATAINVEST
2355,NIFTY 500,HAL,,Hindustan Aeronautics Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HAL,HAL
2356,NIFTY 500,POWERINDIA,,Hitachi Energy India Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,POWERINDIA,POWERINDIA
2357,NIFTY 500,TMCV,,Tata Motors Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,TMCV,#N/A
2358,NIFTY 500,IDEA,,Vodafone Idea Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,IDEA,IDEA
2359,NIFTY 500,SIEMENS,,Siemens Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SIEMENS,SIEMENS
2360,NIFTY 500,SWIGGY,,Swiggy Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,SWIGGY,SWIGGY
2361,NIFTY 500,HBLENGINE,,HBL Engineering Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HBLENGINE,HBLENGINE
2362,NIFTY 500,PINELABS,,Pine Labs Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,PINELABS,#N/A
2363,NIFTY 500,MANAPPURAM,,Manappuram Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,MANAPPURAM,MANAPPURAM
2364,NIFTY 500,HDFCAMC,,HDFC Asset Management Company Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,HDFCAMC,HDFCAMC
2365,NIFTY 500,BRITANNIA,,Britannia Industries Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,BRITANNIA,BRITANNIA
2366,NIFTY 500,RVNL,,Rail Vikas Nigam Limited,22-04-2026,,TRUE,2026-04-22T11:11:16.963607,RVNL,RVNL
2367,NIFTY 500,COALINDIA,,Coal India Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,COALINDIA,COALINDIA
2368,NIFTY 500,MEESHO,,Meesho Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,MEESHO,#N/A
2369,NIFTY 500,ADANIPORTS,,Adani Ports and Special Economic Zone Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,ADANIPORTS,ADANIPORTS
2370,NIFTY 500,MUTHOOTFIN,,Muthoot Finance Limited,22-04-2026,,TRUE,2026-04-22T11:11:17.250784,MUTHOOTFIN,MUTHOOTFIN
